Train_ID,Train_Type,Priority,Section_ID,Scheduled_Arrival,Scheduled_Departure,Delay_Mins,Junction_Ahead,Platform_Avail,Track_Capacity,Signal_Status,Maintenance_Block,Disruption,Conflict_Flag,Throughput_Target,Hour
11631,Passenger,Medium,SEC_29,07:27,20:20,8,Yes,4,1,Yellow,No,None,0,20,7
11632,Passenger,Medium,SEC_44,14:12,05:53,22,Yes,2,3,Red,No,Weather,0,12,14
11633,Passenger,High,SEC_05,20:16,02:31,8,Yes,1,1,Green,No,None,0,17,20
11634,Passenger,Medium,SEC_40,08:55,03:32,17,Yes,0,3,Yellow,No,Breakdown,0,17,8
11635,Passenger,Medium,SEC_11,20:29,10:16,9,Yes,1,3,Green,Yes,None,0,10,20
11636,Passenger,High,SEC_14,10:29,04:43,9,Yes,3,2,Green,No,Breakdown,0,19,10
11637,Passenger,Medium,SEC_49,03:55,19:22,0,No,4,2,Yellow,Yes,None,0,11,3
11638,Local,Medium,SEC_42,06:19,06:03,17,Yes,1,2,Green,No,Weather,0,11,6
11639,Express,Medium,SEC_02,22:53,15:46,21,Yes,1,1,Red,No,None,0,16,22
11640,Freight,High,SEC_35,02:09,13:28,9,No,0,2,Yellow,No,None,0,14,2
11641,Maintenance,Medium,SEC_45,02:00,01:09,6,No,3,2,Green,Yes,None,0,15,2
11642,Freight,High,SEC_49,13:44,19:23,7,No,4,4,Yellow,No,None,0,13,13
11643,Freight,Medium,SEC_35,04:39,01:36,10,No,0,1,Green,No,Breakdown,0,13,4
11644,Express,High,SEC_42,11:37,12:22,21,Yes,4,1,Green,No,Congestion,0,15,11
11645,Express,High,SEC_28,23:54,09:21,5,No,0,3,Green,No,None,0,12,23
11646,Express,Medium,SEC_08,01:23,12:13,18,No,0,3,Red,No,None,0,15,1
11647,Passenger,Medium,SEC_32,03:26,17:19,30,No,4,1,Green,No,None,1,16,3
11648,Local,Low,SEC_04,04:42,22:27,8,No,3,1,Yellow,No,None,0,16,4
11649,Passenger,Medium,SEC_45,12:39,07:04,10,No,2,3,Yellow,Yes,Breakdown,0,18,12
11650,Local,High,SEC_07,20:36,20:19,1,No,2,2,Yellow,No,None,1,14,20
11651,Local,Medium,SEC_39,05:30,11:15,10,Yes,1,4,Green,No,None,0,18,5
11652,Freight,Medium,SEC_48,14:54,19:50,29,No,1,3,Yellow,No,None,0,12,14
11653,Freight,High,SEC_27,15:29,06:24,4,No,3,2,Yellow,No,None,0,12,15
11654,Local,Low,SEC_37,10:06,03:50,18,Yes,2,3,Yellow,No,None,0,15,10
11655,Local,High,SEC_17,05:30,09:39,16,No,1,4,Green,No,None,0,13,5
11656,Passenger,Low,SEC_10,11:25,15:03,17,Yes,2,2,Green,No,None,0,11,11
11657,Passenger,Low,SEC_04,03:45,09:50,21,Yes,2,3,Green,No,None,0,16,3
11658,Freight,Medium,SEC_23,10:25,15:30,13,Yes,2,2,Green,No,Weather,0,13,10
11659,Express,Low,SEC_14,11:01,11:19,9,No,1,3,Green,No,Weather,0,18,11
11660,Local,Medium,SEC_05,10:44,01:59,16,No,1,1,Yellow,No,None,0,13,10
11661,Passenger,High,SEC_02,10:08,10:19,10,Yes,3,4,Green,No,None,0,19,10
11662,Freight,Medium,SEC_46,20:47,22:12,30,No,0,3,Yellow,No,None,0,20,20
11663,Passenger,High,SEC_24,04:26,02:16,1,Yes,1,4,Red,Yes,None,1,13,4
11664,Local,Medium,SEC_18,11:34,09:39,9,No,4,1,Yellow,No,Breakdown,0,10,11
11665,Local,Medium,SEC_27,15:18,05:13,20,No,0,4,Green,No,None,0,14,15
11666,Maintenance,Medium,SEC_24,16:59,18:31,0,No,2,4,Green,No,None,1,20,16
11667,Express,Medium,SEC_29,10:52,23:53,29,No,3,4,Red,No,Weather,0,17,10
11668,Maintenance,Medium,SEC_11,18:26,00:56,13,Yes,4,3,Green,Yes,None,0,18,18
11669,Freight,Low,SEC_48,17:58,10:24,30,No,4,1,Green,No,Weather,0,11,17
11670,Passenger,High,SEC_18,08:12,13:44,10,No,0,3,Green,No,None,0,10,8
11671,Freight,Medium,SEC_48,05:02,11:53,10,Yes,3,3,Green,No,None,0,18,5
11672,Local,High,SEC_04,22:11,05:35,9,Yes,0,1,Yellow,No,None,1,12,22
11673,Maintenance,Medium,SEC_33,08:40,23:40,19,No,1,1,Green,Yes,None,0,12,8
11674,Maintenance,High,SEC_14,14:00,06:38,20,No,2,1,Green,No,None,1,17,14
11675,Maintenance,Medium,SEC_44,17:46,12:01,4,No,3,2,Green,No,None,0,17,17
11676,Freight,High,SEC_42,07:30,01:59,4,No,1,3,Green,No,None,0,18,7
11677,Local,High,SEC_32,10:16,14:57,13,No,2,4,Red,No,None,0,20,10
11678,Passenger,Low,SEC_04,13:50,15:58,25,No,2,2,Red,No,None,1,20,13
11679,Passenger,High,SEC_20,22:55,01:51,24,Yes,1,2,Green,No,None,0,13,22
11680,Freight,Medium,SEC_21,04:29,04:33,24,No,3,2,Green,No,None,0,19,4
11681,Maintenance,High,SEC_03,01:46,19:38,4,No,4,2,Green,No,Weather,0,18,1
11682,Express,Medium,SEC_25,18:56,04:42,5,No,0,1,Yellow,No,None,0,12,18
11683,Freight,Medium,SEC_04,15:44,07:48,23,Yes,3,1,Green,No,Congestion,0,12,15
11684,Freight,Medium,SEC_47,06:28,13:28,15,No,4,4,Green,No,None,0,18,6
11685,Local,High,SEC_11,16:50,04:03,27,No,4,2,Green,No,None,0,10,16
11686,Passenger,Medium,SEC_16,06:43,02:06,22,No,4,2,Green,Yes,None,0,10,6
11687,Freight,Medium,SEC_36,12:28,10:32,14,Yes,0,1,Green,No,None,1,19,12
11688,Freight,Medium,SEC_06,12:45,21:23,5,No,0,1,Green,No,Congestion,1,13,12
11689,Maintenance,Medium,SEC_31,14:30,17:53,19,Yes,0,2,Green,No,None,0,11,14
11690,Maintenance,Medium,SEC_40,01:05,00:28,15,No,4,2,Red,No,Congestion,1,14,1
11691,Express,High,SEC_13,08:14,15:44,18,No,1,1,Green,No,None,0,15,8
11692,Local,High,SEC_23,19:47,05:37,19,No,0,1,Yellow,No,None,1,11,19
11693,Express,High,SEC_04,01:02,20:22,12,No,4,3,Red,No,Weather,0,10,1
11694,Maintenance,High,SEC_37,22:51,13:04,18,No,3,3,Green,No,None,0,12,22
11695,Passenger,High,SEC_42,22:52,07:17,12,No,4,4,Green,No,None,0,15,22
11696,Maintenance,Medium,SEC_37,07:39,05:04,7,No,0,3,Green,No,None,0,10,7
11697,Local,Medium,SEC_44,20:38,09:17,5,Yes,0,4,Green,No,Breakdown,1,13,20
11698,Maintenance,Low,SEC_33,10:53,12:54,21,Yes,0,4,Yellow,No,None,0,17,10
11699,Local,High,SEC_42,12:39,19:37,16,Yes,1,3,Yellow,No,Weather,0,18,12
11700,Local,Medium,SEC_29,08:47,20:03,4,Yes,2,2,Yellow,No,None,0,18,8
11701,Local,Low,SEC_37,04:54,12:17,7,Yes,1,1,Green,No,None,0,16,4
11702,Local,Medium,SEC_19,13:00,12:12,26,No,3,4,Yellow,Yes,None,0,16,13
11703,Local,High,SEC_20,23:50,06:36,28,No,0,2,Yellow,No,None,1,13,23
11704,Passenger,High,SEC_32,16:21,02:37,17,No,2,3,Yellow,No,None,0,16,16
11705,Express,High,SEC_44,13:44,07:26,29,Yes,3,3,Green,No,None,0,11,13
11706,Freight,Medium,SEC_16,07:26,11:01,18,No,4,2,Yellow,No,Weather,1,17,7
11707,Express,Medium,SEC_05,02:32,10:57,11,No,2,4,Yellow,No,None,0,11,2
11708,Local,High,SEC_49,18:46,19:34,24,No,1,4,Red,No,None,0,13,18
11709,Passenger,High,SEC_46,20:58,22:09,11,No,0,2,Green,No,None,0,10,20
11710,Maintenance,Medium,SEC_12,07:40,07:39,12,Yes,2,4,Green,No,None,0,10,7
11711,Passenger,Medium,SEC_45,12:43,13:35,3,No,3,1,Yellow,No,None,1,16,12
11712,Local,Medium,SEC_21,08:31,14:41,26,No,1,3,Green,No,Weather,1,19,8
11713,Passenger,Medium,SEC_14,19:23,17:53,9,No,3,3,Green,No,Breakdown,0,18,19
11714,Passenger,Medium,SEC_37,10:36,14:18,15,Yes,3,4,Red,No,None,0,10,10
11715,Local,High,SEC_22,18:20,23:34,27,Yes,0,2,Green,Yes,None,0,14,18
11716,Passenger,Medium,SEC_30,17:10,01:12,4,No,2,1,Green,No,None,0,10,17
11717,Freight,Medium,SEC_23,10:37,12:56,27,No,3,4,Yellow,No,Breakdown,0,16,10
11718,Freight,Low,SEC_05,00:53,08:56,11,No,1,2,Yellow,No,Weather,0,15,0
11719,Passenger,High,SEC_29,20:28,02:01,30,Yes,3,4,Green,Yes,None,1,11,20
11720,Maintenance,Medium,SEC_30,08:06,13:15,15,No,3,2,Green,No,None,0,17,8
11721,Local,Medium,SEC_18,05:30,13:35,26,No,1,2,Yellow,No,None,0,14,5
11722,Freight,Medium,SEC_46,22:41,01:15,30,Yes,4,3,Yellow,No,None,0,20,22
11723,Maintenance,High,SEC_50,04:32,07:57,22,No,3,1,Green,No,Congestion,0,15,4
11724,Passenger,Medium,SEC_01,14:56,00:17,28,No,1,2,Yellow,No,None,0,13,14
11725,Maintenance,Low,SEC_39,04:19,21:40,14,No,0,4,Green,No,Weather,0,12,4
11726,Express,Medium,SEC_17,05:36,11:04,20,No,2,4,Green,No,None,0,17,5
11727,Freight,Medium,SEC_03,16:49,20:34,1,Yes,1,2,Yellow,No,None,0,16,16
11728,Passenger,High,SEC_42,03:55,07:27,22,Yes,1,1,Green,Yes,None,0,16,3
11729,Local,High,SEC_07,20:54,21:25,15,No,2,3,Green,No,None,0,11,20
11730,Passenger,Medium,SEC_27,01:39,15:49,10,Yes,1,2,Green,No,None,0,12,1
11731,Local,Low,SEC_28,04:03,11:43,21,Yes,4,4,Yellow,Yes,Weather,1,10,4
11732,Passenger,Low,SEC_44,21:13,20:03,26,No,0,4,Red,No,None,0,14,21
11733,Maintenance,Medium,SEC_31,03:07,09:40,8,No,4,2,Green,No,None,0,16,3
11734,Maintenance,Medium,SEC_15,02:45,03:23,1,No,3,3,Green,No,Weather,0,12,2
11735,Maintenance,Low,SEC_48,17:54,00:04,17,Yes,0,4,Green,No,None,0,18,17
11736,Express,Medium,SEC_08,11:14,02:10,12,Yes,3,3,Green,No,None,0,17,11
11737,Local,Medium,SEC_06,19:51,12:31,12,Yes,2,4,Green,No,None,0,12,19
11738,Maintenance,High,SEC_28,08:01,21:10,7,No,1,3,Green,No,None,0,17,8
11739,Express,Medium,SEC_04,00:46,05:58,9,No,1,2,Yellow,No,None,1,10,0
11740,Local,Medium,SEC_30,22:46,21:03,26,Yes,0,3,Yellow,No,None,1,13,22
11741,Passenger,Low,SEC_43,07:34,06:02,16,No,1,2,Green,No,Congestion,0,18,7
11742,Express,Medium,SEC_17,01:03,21:09,23,No,1,3,Yellow,No,None,0,14,1
11743,Freight,High,SEC_34,17:11,04:18,20,No,3,2,Green,No,Weather,1,15,17
11744,Express,Medium,SEC_06,17:20,17:27,0,Yes,4,4,Green,No,None,0,16,17
11745,Express,Low,SEC_36,09:20,16:23,15,No,1,3,Green,No,None,0,14,9
11746,Local,Medium,SEC_35,07:24,00:04,25,No,3,2,Green,Yes,None,0,19,7
11747,Passenger,High,SEC_39,17:16,20:16,10,Yes,4,1,Yellow,No,None,1,17,17
11748,Freight,High,SEC_39,18:05,20:40,0,No,1,4,Green,No,Weather,0,17,18
11749,Maintenance,Medium,SEC_16,13:36,10:21,5,No,0,3,Green,No,Weather,0,16,13
11750,Maintenance,Medium,SEC_02,07:39,06:38,11,Yes,0,3,Yellow,No,None,0,20,7
11751,Express,Medium,SEC_08,17:29,01:13,15,No,0,1,Green,No,Weather,0,19,17
11752,Local,High,SEC_15,08:13,15:04,25,Yes,2,2,Green,No,None,0,19,8
11753,Local,Low,SEC_27,13:51,17:03,10,No,0,1,Yellow,Yes,None,0,20,13
11754,Maintenance,High,SEC_16,13:16,11:50,17,Yes,1,1,Green,No,None,0,20,13
11755,Freight,High,SEC_01,01:45,12:26,1,No,1,2,Yellow,No,None,0,18,1
11756,Passenger,Medium,SEC_10,21:52,05:10,16,No,0,3,Yellow,No,Breakdown,1,12,21
11757,Freight,Medium,SEC_07,11:54,14:20,16,No,0,3,Yellow,No,Weather,1,20,11
11758,Passenger,High,SEC_48,15:21,16:30,19,No,3,3,Green,No,None,0,16,15
11759,Maintenance,High,SEC_10,05:49,01:12,20,Yes,4,1,Green,No,None,0,15,5
11760,Passenger,High,SEC_12,06:01,22:56,3,Yes,0,2,Green,No,Congestion,1,10,6
11761,Local,Medium,SEC_17,12:54,00:03,5,Yes,3,3,Green,No,None,0,15,12
11762,Express,Medium,SEC_45,07:43,14:15,23,No,1,2,Red,No,None,0,20,7
11763,Express,Medium,SEC_12,00:40,10:02,26,Yes,0,1,Yellow,No,None,0,10,0
11764,Maintenance,Medium,SEC_15,07:40,11:11,14,Yes,3,3,Green,No,None,0,20,7
11765,Local,Medium,SEC_46,04:44,10:15,10,No,3,4,Yellow,No,None,0,17,4
11766,Freight,High,SEC_32,13:35,20:20,17,No,4,1,Yellow,No,None,0,15,13
11767,Local,Low,SEC_32,16:40,12:43,16,No,1,2,Yellow,No,None,0,15,16
11768,Express,Low,SEC_26,19:14,09:57,1,No,4,4,Green,No,None,0,16,19
11769,Express,High,SEC_14,19:35,10:49,12,No,4,4,Green,No,Weather,0,19,19
11770,Local,High,SEC_50,01:59,04:51,25,Yes,4,4,Yellow,No,Congestion,0,19,1
11771,Local,High,SEC_26,12:03,12:16,29,No,1,3,Green,No,None,0,14,12
11772,Express,High,SEC_05,17:23,11:16,26,No,0,3,Yellow,No,Breakdown,1,12,17
11773,Freight,Medium,SEC_38,15:54,00:07,5,No,4,3,Yellow,No,Breakdown,1,11,15
11774,Maintenance,Medium,SEC_50,09:01,15:14,10,Yes,2,4,Green,No,None,0,17,9
11775,Maintenance,Medium,SEC_46,13:01,18:24,29,No,1,3,Green,No,None,0,15,13
11776,Local,Medium,SEC_04,17:00,09:01,19,Yes,3,4,Green,No,None,0,11,17
11777,Maintenance,Medium,SEC_28,12:05,03:03,6,No,3,1,Green,No,Congestion,1,14,12
11778,Express,Medium,SEC_01,21:16,19:11,29,No,1,1,Green,No,None,1,16,21
11779,Express,High,SEC_13,16:21,16:20,17,No,3,2,Red,Yes,None,0,12,16
11780,Local,Medium,SEC_43,10:05,21:35,16,No,1,3,Yellow,No,None,1,19,10
11781,Local,Medium,SEC_03,19:02,07:15,12,No,0,4,Green,No,None,0,17,19
11782,Local,High,SEC_49,13:56,14:29,20,Yes,1,4,Green,Yes,None,0,19,13
11783,Freight,High,SEC_50,05:16,13:50,13,Yes,0,2,Green,No,Congestion,0,15,5
11784,Maintenance,Low,SEC_25,02:48,10:56,8,No,1,1,Green,No,Weather,0,11,2
11785,Local,Medium,SEC_42,18:49,12:22,12,Yes,4,2,Red,No,None,0,16,18
11786,Passenger,High,SEC_16,04:46,07:54,5,No,2,4,Green,No,Congestion,0,14,4
11787,Passenger,Medium,SEC_21,02:22,08:33,21,No,0,4,Green,No,None,0,16,2
11788,Express,Medium,SEC_13,07:06,19:01,0,No,2,1,Green,No,None,0,16,7
11789,Maintenance,Medium,SEC_44,17:09,07:17,0,Yes,3,3,Green,No,None,0,12,17
11790,Local,High,SEC_36,22:09,23:53,3,No,0,2,Yellow,No,None,0,11,22
11791,Passenger,Low,SEC_08,18:22,06:42,13,Yes,3,3,Green,No,None,0,20,18
11792,Maintenance,Medium,SEC_44,00:01,21:27,17,No,4,1,Yellow,No,Breakdown,0,13,0
11793,Express,High,SEC_19,00:08,19:00,15,No,4,2,Green,No,None,0,17,0
11794,Freight,Medium,SEC_47,14:17,15:15,2,Yes,0,2,Green,No,None,0,12,14
11795,Maintenance,Medium,SEC_16,17:53,09:23,26,Yes,0,3,Yellow,No,None,0,19,17
11796,Maintenance,High,SEC_12,06:13,16:41,5,No,2,4,Yellow,No,None,0,11,6
11797,Freight,High,SEC_20,17:51,05:13,25,Yes,3,3,Yellow,No,None,0,12,17
11798,Maintenance,High,SEC_18,18:04,14:35,28,No,2,3,Green,No,None,1,10,18
11799,Express,Low,SEC_12,08:49,01:18,30,No,0,4,Yellow,No,None,0,15,8
11800,Express,High,SEC_48,12:04,12:43,0,No,2,2,Green,No,None,0,14,12
11801,Freight,Medium,SEC_25,23:53,20:54,10,No,0,4,Green,Yes,None,0,19,23
11802,Local,Low,SEC_11,19:14,12:14,27,No,1,4,Green,No,None,1,13,19
11803,Passenger,High,SEC_22,23:18,01:39,28,Yes,3,1,Green,No,None,0,16,23
11804,Local,Low,SEC_46,19:42,02:00,27,No,4,3,Green,No,None,0,12,19
11805,Maintenance,Low,SEC_34,08:52,23:42,26,Yes,4,3,Green,No,None,0,19,8
11806,Passenger,Low,SEC_13,21:27,08:23,9,Yes,2,1,Green,No,None,0,15,21
11807,Freight,High,SEC_46,15:10,16:27,17,Yes,4,4,Green,No,None,0,11,15
11808,Freight,Medium,SEC_38,01:24,06:54,3,No,1,2,Yellow,No,Breakdown,0,11,1
11809,Passenger,Medium,SEC_12,07:54,03:28,5,No,1,2,Green,No,Breakdown,0,20,7
11810,Express,Low,SEC_39,20:04,12:27,28,Yes,2,1,Green,No,Weather,0,15,20
11811,Passenger,High,SEC_36,10:42,23:36,18,No,4,4,Yellow,No,None,0,12,10
11812,Maintenance,Medium,SEC_28,08:10,11:51,8,No,4,3,Green,No,None,0,12,8
11813,Express,Medium,SEC_27,04:40,04:10,9,No,0,4,Green,No,None,0,16,4
11814,Freight,High,SEC_39,00:25,01:03,19,No,2,2,Green,No,None,0,10,0
11815,Passenger,Medium,SEC_13,09:58,09:55,22,No,0,3,Green,No,None,1,15,9
11816,Local,Medium,SEC_43,07:18,06:43,26,No,1,4,Green,No,None,0,11,7
11817,Local,Medium,SEC_40,15:44,07:54,4,No,2,3,Green,No,None,0,16,15
11818,Maintenance,Medium,SEC_27,23:36,22:26,21,No,0,1,Green,No,None,0,11,23
11819,Local,Low,SEC_31,17:40,22:47,24,Yes,1,4,Green,No,None,0,12,17
11820,Passenger,Medium,SEC_02,03:13,01:34,15,No,4,4,Green,Yes,None,0,18,3
11821,Passenger,Medium,SEC_18,06:11,16:46,24,No,2,2,Green,No,Breakdown,1,19,6
11822,Local,Medium,SEC_26,23:38,17:09,21,Yes,0,1,Green,No,Congestion,0,15,23
11823,Passenger,Medium,SEC_42,10:21,21:01,1,Yes,3,2,Yellow,No,None,0,20,10
11824,Maintenance,Medium,SEC_31,14:29,16:30,8,Yes,4,3,Green,No,Congestion,0,11,14
11825,Express,Low,SEC_38,06:19,15:23,10,No,0,4,Yellow,No,None,0,18,6
11826,Maintenance,Medium,SEC_22,16:04,06:18,1,No,0,3,Green,No,None,0,14,16
11827,Maintenance,Medium,SEC_36,07:41,15:32,17,Yes,2,2,Yellow,No,Congestion,1,15,7
11828,Passenger,High,SEC_19,05:52,03:44,1,No,3,4,Red,No,None,0,16,5
11829,Express,High,SEC_14,01:57,09:42,13,No,4,2,Green,No,Congestion,1,12,1
11830,Passenger,Medium,SEC_14,04:09,18:14,22,No,4,3,Yellow,No,None,0,13,4
11831,Freight,High,SEC_50,02:12,10:02,26,No,2,3,Yellow,No,None,0,17,2
11832,Passenger,High,SEC_29,15:46,01:42,3,Yes,2,1,Green,No,None,0,20,15
11833,Passenger,Medium,SEC_17,01:34,09:34,7,No,2,3,Red,No,Congestion,0,18,1
11834,Passenger,High,SEC_50,19:49,04:14,7,No,3,4,Red,No,None,0,14,19
11835,Express,High,SEC_50,19:51,03:48,0,No,2,3,Green,No,None,0,15,19
11836,Passenger,Medium,SEC_37,14:53,00:00,0,No,3,2,Green,No,None,0,12,14
11837,Express,Medium,SEC_09,04:22,11:41,3,No,3,4,Green,Yes,Weather,0,19,4
11838,Local,Low,SEC_01,10:22,08:08,17,Yes,1,4,Red,No,None,0,19,10
11839,Freight,Medium,SEC_04,02:40,19:19,28,No,2,1,Green,Yes,Breakdown,0,19,2
11840,Express,Medium,SEC_07,06:54,13:57,18,No,2,1,Green,No,None,0,16,6
11841,Local,Low,SEC_11,01:46,22:28,9,Yes,4,2,Red,No,Weather,0,17,1
11842,Express,Medium,SEC_14,11:47,18:41,17,No,2,4,Green,No,None,0,15,11
11843,Express,High,SEC_42,15:15,02:51,9,No,3,2,Red,No,None,0,14,15
11844,Freight,High,SEC_19,18:02,21:48,8,Yes,2,1,Green,No,None,0,17,18
11845,Maintenance,Medium,SEC_40,21:19,02:11,29,No,0,2,Red,No,None,0,11,21
11846,Maintenance,Medium,SEC_03,03:32,14:30,21,No,4,2,Red,No,Congestion,1,19,3
11847,Express,Medium,SEC_08,21:07,04:26,6,No,0,1,Green,No,Breakdown,0,10,21
11848,Passenger,Medium,SEC_29,23:46,14:51,5,Yes,3,4,Green,No,Breakdown,0,13,23
11849,Local,Medium,SEC_50,23:52,23:47,0,Yes,0,2,Red,No,Congestion,0,12,23
11850,Passenger,Low,SEC_37,21:36,08:39,29,No,3,2,Yellow,No,None,0,14,21
11851,Passenger,Medium,SEC_43,19:11,10:26,4,Yes,4,4,Green,Yes,Weather,1,17,19
11852,Express,High,SEC_09,19:19,08:15,18,Yes,1,1,Red,No,None,0,10,19
11853,Express,Low,SEC_19,03:29,13:46,14,Yes,0,4,Green,No,None,0,11,3
11854,Express,High,SEC_12,21:14,13:23,25,No,4,1,Red,No,None,0,15,21
11855,Express,Medium,SEC_27,05:36,09:12,23,Yes,1,2,Green,Yes,None,1,10,5
11856,Maintenance,Low,SEC_37,10:13,00:54,30,No,3,4,Red,No,Congestion,0,16,10
11857,Express,Medium,SEC_48,10:08,08:48,13,Yes,3,3,Green,No,Congestion,1,14,10
11858,Maintenance,Medium,SEC_25,23:09,16:41,30,No,1,3,Green,Yes,None,0,16,23
11859,Maintenance,Medium,SEC_45,05:42,12:49,6,No,4,2,Green,No,None,0,13,5
11860,Express,Medium,SEC_38,08:36,12:20,8,Yes,1,2,Green,No,None,0,15,8
11861,Freight,Medium,SEC_48,09:31,23:12,11,No,0,3,Green,No,None,0,11,9
11862,Local,Medium,SEC_50,19:13,23:41,16,Yes,1,4,Green,No,None,1,12,19
11863,Passenger,Medium,SEC_17,05:03,19:38,17,No,2,4,Green,No,None,0,10,5
11864,Maintenance,Medium,SEC_44,23:31,06:40,1,No,0,4,Yellow,Yes,Congestion,0,15,23
11865,Local,High,SEC_33,22:52,15:14,16,Yes,4,1,Green,No,None,0,18,22
11866,Freight,Medium,SEC_39,09:53,02:12,23,No,0,3,Green,No,None,0,20,9
11867,Passenger,Medium,SEC_14,10:15,10:07,27,No,3,3,Yellow,No,None,0,10,10
11868,Passenger,Medium,SEC_28,06:31,20:52,19,No,3,1,Green,No,Congestion,1,15,6
11869,Maintenance,Medium,SEC_18,17:24,23:05,6,Yes,3,2,Green,No,Weather,0,16,17
11870,Express,Medium,SEC_33,06:55,09:57,9,No,0,1,Green,No,None,0,13,6
11871,Freight,Medium,SEC_42,20:46,16:51,14,No,3,4,Green,No,None,1,14,20
11872,Maintenance,Medium,SEC_15,18:17,08:20,0,No,4,2,Yellow,Yes,None,1,19,18
11873,Freight,Low,SEC_11,14:17,13:51,23,Yes,4,2,Red,No,None,0,11,14
11874,Express,High,SEC_36,02:00,12:57,10,Yes,0,3,Green,No,Congestion,0,15,2
11875,Express,Low,SEC_15,00:06,00:24,7,No,1,1,Green,No,None,0,13,0
11876,Maintenance,High,SEC_48,09:43,23:18,26,Yes,1,2,Green,No,None,0,10,9
11877,Express,High,SEC_30,07:53,08:48,25,No,4,1,Red,No,None,0,19,7
11878,Local,Low,SEC_15,22:16,14:51,11,No,0,2,Red,No,None,0,10,22
11879,Passenger,High,SEC_49,13:16,04:35,2,No,4,4,Green,No,None,1,19,13
11880,Maintenance,Medium,SEC_23,20:54,03:56,24,No,3,1,Green,No,Congestion,0,19,20
11881,Freight,Low,SEC_43,05:19,14:04,14,No,3,4,Yellow,No,None,0,18,5
11882,Local,Low,SEC_50,16:19,16:29,20,No,4,1,Green,No,None,0,20,16
11883,Maintenance,Low,SEC_48,07:44,06:05,4,Yes,3,2,Red,No,None,1,11,7
11884,Express,High,SEC_15,15:43,14:56,27,Yes,2,1,Yellow,No,None,0,19,15
11885,Express,Medium,SEC_29,16:17,19:45,29,No,2,2,Green,No,None,0,12,16
11886,Express,High,SEC_11,07:17,09:05,4,Yes,2,2,Red,No,Breakdown,0,10,7
11887,Express,Medium,SEC_45,10:44,09:54,16,Yes,1,1,Yellow,No,Breakdown,0,12,10
11888,Freight,Low,SEC_18,11:14,19:59,29,Yes,1,3,Yellow,No,None,0,15,11
11889,Local,Medium,SEC_40,02:02,08:12,25,No,0,4,Red,No,None,0,18,2
11890,Passenger,Medium,SEC_31,05:34,13:00,1,No,1,1,Green,No,None,0,13,5
11891,Freight,Medium,SEC_09,08:42,00:18,0,No,4,2,Green,No,None,0,13,8
11892,Freight,Medium,SEC_22,07:03,08:36,17,No,0,2,Red,No,Breakdown,0,15,7
11893,Passenger,Low,SEC_11,21:55,16:47,24,No,0,4,Red,No,None,1,10,21
11894,Passenger,High,SEC_17,19:14,11:04,8,No,4,2,Red,No,Breakdown,0,12,19
11895,Express,Medium,SEC_33,04:38,05:51,28,No,2,1,Green,No,None,0,11,4
11896,Freight,Low,SEC_11,07:06,22:10,29,No,1,3,Green,No,Breakdown,0,16,7
11897,Maintenance,Medium,SEC_39,07:31,18:52,4,No,0,3,Green,No,None,0,11,7
11898,Passenger,High,SEC_08,03:32,05:54,19,Yes,2,4,Green,No,Congestion,1,13,3
11899,Passenger,Medium,SEC_04,21:36,09:14,12,No,3,2,Yellow,Yes,None,0,13,21
11900,Local,Medium,SEC_36,10:35,17:52,1,No,2,4,Green,No,Breakdown,1,20,10
11901,Maintenance,High,SEC_19,01:48,06:54,21,No,2,4,Green,No,None,0,16,1
11902,Maintenance,Low,SEC_24,11:31,02:55,12,No,1,2,Red,No,None,0,19,11
11903,Passenger,Medium,SEC_41,01:08,15:44,24,Yes,3,3,Yellow,No,None,0,19,1
11904,Express,Low,SEC_49,05:28,16:35,28,No,0,2,Green,No,None,0,11,5
11905,Local,Low,SEC_18,05:17,18:03,7,Yes,4,4,Yellow,No,None,0,13,5
11906,Maintenance,Medium,SEC_33,21:34,11:55,9,Yes,0,2,Yellow,Yes,None,1,12,21
11907,Passenger,High,SEC_46,14:06,03:23,19,No,1,4,Green,No,None,0,18,14
11908,Maintenance,Medium,SEC_36,12:41,16:59,5,Yes,0,2,Green,No,None,0,14,12
11909,Local,High,SEC_10,03:15,23:25,10,No,1,2,Yellow,No,Weather,0,16,3
11910,Local,Low,SEC_14,08:20,17:21,13,Yes,1,4,Yellow,No,None,0,19,8
11911,Freight,High,SEC_07,09:18,05:18,24,Yes,0,3,Green,No,None,1,15,9
11912,Passenger,High,SEC_12,16:00,04:33,9,Yes,4,3,Green,Yes,Weather,0,17,16
11913,Local,Medium,SEC_22,12:35,10:55,9,Yes,4,3,Green,No,None,0,16,12
11914,Freight,High,SEC_27,14:57,23:44,30,Yes,0,4,Red,Yes,None,0,19,14
11915,Freight,High,SEC_48,09:19,04:22,10,No,3,4,Green,Yes,None,1,19,9
11916,Maintenance,Medium,SEC_37,08:39,07:42,3,Yes,2,1,Yellow,No,None,0,18,8
11917,Maintenance,High,SEC_11,19:05,03:17,24,No,4,3,Green,No,None,1,20,19
11918,Freight,High,SEC_36,22:41,14:36,27,No,1,2,Green,No,Breakdown,0,18,22
11919,Maintenance,Medium,SEC_13,23:51,22:11,23,Yes,4,1,Green,No,None,0,13,23
11920,Local,Medium,SEC_32,16:04,03:03,2,No,3,4,Green,No,None,1,13,16
